face_id,prompt,final_Z,best_Z,final_Z_stock_public,best_Z_stock_public,final_Z_stock_gap,best_Z_stock_gap,best_iter_by_Z,final_identity_cosine_similarity_raw,final_identity_similarity_score_pct,ssim_to_original,psnr_to_original,best_input_identity_similarity_score_pct,final_input_identity_similarity_score_pct,original_vs_original_edit_identity_similarity_score_pct,perturbed_best_vs_perturbed_best_edit_identity_similarity_score_pct,perturbed_final_vs_perturbed_final_edit_identity_similarity_score_pct,output_ssim,output_l2,max_disp_px,dct_gain_mean_abs,dct_energy_change,dct_spatial_delta_mse,fraction_clamped,seconds_per_iter,public_edits_stock_regenerated,run_dir
face_002,add black sunglasses,0.7826418280601501,0.6957094073295593,0.7825770378112793,0.6985160112380981,6.479024887084961e-05,0.0028066039085388184,24,0.7825770378112793,78.25770568847656,0.6349272131919861,22.24286225200753,70.57959747314453,77.31362915039062,66.79965209960938,75.1473388671875,72.86683654785156,0.4961576461791992,0.1281803674392118,19.334943771362305,,,,0.13815789473684212,5.356684082672,True,outputs/edited_output_identity_2/20260713_103809_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_002__add_black_sunglasses
face_002,add headphones,0.7121877670288086,0.5694031715393066,0.711506724357605,0.5710887312889099,0.0006810426712036133,0.0016855597496032715,84,0.711506724357605,71.15067291259766,0.5951599478721619,20.970269500060724,60.46268844604492,75.10435485839844,93.8241958618164,95.63108825683594,95.74608612060547,0.4481604993343353,0.14361014559998392,19.49666404724121,,,,0.13815789473684212,6.834707511216402,True,outputs/edited_output_identity_2/20260713_103809_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_002__add_headphones
face_005,add black sunglasses,0.8466536998748779,0.736499547958374,0.8463150262832642,0.7389448285102844,0.00033867359161376953,0.0024452805519104004,59,0.8463150262832642,84.63150024414062,0.7050275206565857,21.48974593482812,74.77381134033203,85.9472427368164,60.0230712890625,74.4064712524414,63.42582702636719,0.583918035030365,0.11610706078475792,17.627729415893555,,,,0.1513157894736842,7.984461910892278,True,outputs/edited_output_identity_2/20260713_103809_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_005__add_black_sunglasses
face_005,add headphones,0.8032408952713013,0.8032408952713013,0.8032959699630737,0.8032959699630737,5.507469177246094e-05,5.507469177246094e-05,100,0.8032959699630737,80.32959747314453,0.6542984843254089,19.313131750028457,76.23674011230469,76.23674011230469,93.42391204833984,97.03863525390625,97.03863525390625,0.55948805809021,0.12885371495935843,18.113704681396484,,,,0.14473684210526316,6.47193843062967,True,outputs/edited_output_identity_2/20260713_103809_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_005__add_headphones
