face_id,prompt,final_Z,best_Z,final_Z_stock_public,best_Z_stock_public,final_Z_stock_gap,best_Z_stock_gap,best_iter_by_Z,final_identity_cosine_similarity_raw,final_identity_similarity_score_pct,ssim_to_original,psnr_to_original,best_input_identity_similarity_score_pct,final_input_identity_similarity_score_pct,original_vs_original_edit_identity_similarity_score_pct,perturbed_best_vs_perturbed_best_edit_identity_similarity_score_pct,perturbed_final_vs_perturbed_final_edit_identity_similarity_score_pct,output_ssim,output_l2,max_disp_px,dct_gain_mean_abs,dct_energy_change,dct_spatial_delta_mse,fraction_clamped,seconds_per_iter,public_edits_stock_regenerated,run_dir
face_002,add black sunglasses,0.6399220824241638,0.6254056096076965,0.6393477320671082,0.6262739896774292,0.0005743503570556641,0.000868380069732666,1737,0.6393477320671082,63.93477249145508,0.5858386754989624,20.996632711629367,75.7252197265625,75.95193481445312,66.79965209960938,77.5558853149414,78.07022857666016,0.5324856638908386,0.10845374938599348,15.380180358886719,,,,0.029411764705882353,5.258703731478502,True,outputs/edited_output_identity_exact/20260711_174813_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_002__add_black_sunglasses
face_002,add headphones,0.5642315149307251,0.5597884654998779,0.5633972883224487,0.5600904822349548,0.0008342266082763672,0.0003020167350769043,1798,0.5633972883224487,56.33972930908203,0.5744230151176453,19.747827961442386,66.17337799072266,66.19828796386719,93.8241958618164,93.48099517822266,92.95695495605469,0.4797031581401825,0.1351552596634761,15.766000747680664,,,,0.049019607843137254,5.554467053636909,True,outputs/edited_output_identity_exact/20260711_174813_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_002__add_headphones
face_005,add black sunglasses,0.42509639263153076,0.4207853078842163,0.42682433128356934,0.42104291915893555,0.0017279386520385742,0.0002576112747192383,1788,0.42682433128356934,42.68243408203125,0.7745603322982788,23.32124125515483,79.73617553710938,81.15499114990234,60.0230712890625,25.66400146484375,25.80389404296875,0.742325484752655,0.0960333925356385,11.383919715881348,,,,0.0,5.543423971175733,True,outputs/edited_output_identity_exact/20260711_174813_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_005__add_black_sunglasses
face_005,add headphones,0.6676689982414246,0.6136316061019897,0.6665244102478027,0.6148838996887207,0.0011445879936218262,0.001252293586730957,1421,0.6665244102478027,66.6524429321289,0.7479408979415894,22.338896919096666,74.40757751464844,75.6330337524414,93.42391204833984,90.57379913330078,92.10245513916016,0.6722676157951355,0.09226337054612897,15.10651969909668,,,,0.0784313725490196,5.5921003911923615,True,outputs/edited_output_identity_exact/20260711_174813_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_005__add_headphones
